ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
502_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,13.434148657713484,12.368208602501896,10.782817949683427,8.628103113055765,3.205268937769568,
502_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,17.39391872220225,16.011458655930884,13.955302443163024,11.160767045720922,4.127677655101616,
497_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,37.1850870766696,31.26358848693912,25.221501597634198,19.404952579534022,9.089178909744565,
497_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,47.63247562535326,40.04729392484914,32.30764386648487,24.856897994706028,11.642841370200347,
494_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,1.1299751157960565,1.128729143549545,1.102021732973043,1.0857157780079036,1.0696697528703851,
494_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,0.7585783427443361,0.7578811709574282,0.7429372962383615,0.7338134559665465,0.7248350569297993,
493_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,3.9581826844647487,3.956903856030822,3.924393701913635,3.482356390065536,1.6134258243315154,
493_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,3.4411821659815476,3.4400703725288535,3.411806552664782,3.027506222674392,1.402687199732905,
502_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,19.302716236705034,17.767678470071843,15.484590865806398,12.381631525478598,4.572322530517237,
502_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,24.242891276055644,22.31296586882043,19.44255520519241,15.54136124196438,5.723111704441536,
500_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,0.8830276583656246,0.8830276583656231,0.8830276583636489,0.8830276557503982,0.875726948620618,
500_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,1.0436757852294145,1.0436757852294083,1.0436757852210632,1.043675774174226,1.0128139359844204,
492_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,92.47421477664881,92.47421477664881,92.47421477664878,92.47421457467385,25.95349266202386,
492_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,98.74031747011153,98.74031747011153,98.74031747011149,98.7403172517729,26.83019244560834,
493_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,3.8262142364694545,3.8249780450280375,3.7935518011218057,3.3662523079320876,1.5596331331703261,
493_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,4.103840470338065,4.102514582095376,4.068808081701398,3.610504169260566,1.6727985335641447,
494_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,1.4875676156277866,1.4797487322382727,1.3121509951954158,1.2098257943058721,1.109131738104594,
494_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,1.5215783275330392,1.5131342929242781,1.33213644176846,1.221629928930767,1.1128849773689564,
502_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,29.00232945831712,26.69196341903672,23.255716975950094,18.58549189289886,6.831799127555277,
502_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,28.117189565201212,25.877576242415895,22.546561509915993,18.01935753505776,6.625610197346805,
498_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,5.549028810509759,5.46106261062636,5.45873357724766,5.435674173133645,3.6782107202631598,
498_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,5.573120671307943,5.484772554243195,5.482433409050361,5.4592738894074895,3.6941801707174684,
501_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,1.5602906842414583,1.5602709700707038,1.3106502192967426,1.2512368533930744,1.2446793780767145,
501_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,1.6688625517804887,1.668836056781955,1.3333564919516503,1.2535074806949091,1.2446945155920601,
498_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,5.945233547878281,5.850986496640121,5.8484911685656025,5.823785306041862,3.9408376703427495,
498_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,6.3088734494564545,6.208861782217883,6.206213827531119,6.179996832207601,4.181878802038983,
502_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,29.74584660135506,27.376048309568883,23.851407273242305,19.06104451863789,7.004997743397775,
502_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,31.078157538070855,28.601862387740752,24.918826774472823,19.913188911257077,7.315352941353478,
494_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,2.0701456599915637,2.0516184040235723,1.6544867396719298,1.4120217872723089,1.1734219181147332,
494_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,1.8070650923020413,1.7933735227527743,1.4998947792151098,1.3207141296480864,1.1443897614490972,
502_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,33.34389344134224,30.686489099952436,26.734086727041937,21.362350733712752,7.8431448369214225,
502_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,29.17222525361607,26.848278774529508,23.391833913882166,18.694157029019756,6.871375507009028,
497_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,84.53373466909252,71.07225180956941,57.336632715243226,44.11373420024158,20.662641823149393,
497_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,84.2501109528094,70.83379344579483,57.144259473352484,43.96572582356273,20.59331548061009,
500_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,1.8735225475738393,1.8735225475738082,1.8735225475325537,1.8735224929210355,1.720952865732778,
500_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,2.000696672477439,2.000696672477404,2.000696672431106,2.000696611143295,1.8294752493671933,
493_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,5.771986442669392,5.770121601908822,5.722713944304619,5.078116768516443,2.35276455926599,
493_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,6.520808342187203,6.518701568493374,6.465143533921014,5.7369202980392044,2.6579977099728396,
502_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,37.53774926430032,34.54511351556939,30.094115806897452,24.044735621880495,8.820082665969268,
502_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,41.638494322095916,38.31806987606487,33.379546500017575,26.667566982234924,9.775330805953207,
494_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,2.501691441046002,2.4752319379689607,1.9080725856581227,1.5617988489981247,1.2210449897615625,
494_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,2.7806317845306534,2.749045076345044,2.0719841011626885,1.6586109761885206,1.2518273459938554,
497_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,81.94953833920093,68.89957303441695,55.58385184001093,42.765177355915924,20.030984914119887,
497_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,141.7901919049021,119.21096632507486,96.1719263288259,73.99288323936634,34.65787754932533,
498_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,10.152846876713266,9.991898467858194,9.987637124103786,9.945446209795604,6.7298822007172925,
498_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,6.795075824830646,6.687356615101947,6.68450459199173,6.656267146344777,4.504161286125505,
496_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,1.5229886440376417,1.5173417600822647,1.0753744993038663,1.0184164652277918,1.0121299859106532,
496_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,1.4918432073501764,1.4865405676194219,1.07151642771928,1.0180306580693004,1.01212741386293,
492_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,331.4299378576714,331.4299378576714,331.4299378576713,331.4299370316727,59.38614465637493,
492_crtre_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,222.4903428458514,222.4903428458514,222.4903428458513,222.49034230434427,44.14424326361865,
498_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,9.643132687574122,9.490264543171866,9.486217136198224,9.44614437731352,6.392014754217295,
498_crtre_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,8.918657936695489,8.777274557091276,8.773531226008108,8.736469076118489,5.9117918384171935,
494_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,3.7682749145696444,3.718534328610318,2.652345049313853,2.0013933472488636,1.36081833051564,
494_crtre_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,2.2054432761727187,2.1844291134339278,1.733990611486831,1.4589796774887454,1.188352635438158,
492_crtre_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,181.6482576312927,181.6482576312927,181.6482576312926,181.64825719644313,38.42996614107831,
492_crtre_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,222.04928821729888,222.04928821729888,222.0492882172988,222.04928767694355,44.08253465201158,
493_crtre_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,8.830569204412763,8.827716182217276,8.755187147974457,7.769017128230192,3.5994973987646057,
493_crtre_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,6.370312141354448,6.368253990687451,6.315932042249849,5.604515745832293,2.5966527765792358,
486_crtre_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,2.2741602109985486,2.264012127558075,2.1964314945230536,2.0244151443219853,1.6108669999396346,
486_crtre_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.9,none,0.0,none,0.0,1.3,1.1,3.6389756824747135,3.6227373239434524,3.514598821197652,3.2393485057870044,2.577613403015226,
493_crtre_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,13.194543961096754,13.190281005225144,13.08190888219123,11.608383971404717,5.378331278283284,
493_crtre_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,11.262376224180766,11.258737522231804,11.166235073890094,9.908488541623708,4.590745276307706,
502_crtre_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,56.869166619829834,52.33129457315156,45.58204081228983,36.40908574986398,13.323240070748184,
502_crtre_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,61.55954345948016,56.64675112576943,49.339872087850935,39.409044853278246,14.415839998018043,
499_crtre_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,4.332025236258523,4.312752643970256,4.123832819337001,3.6413166522237104,2.637858148956347,
499_crtre_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,Trehalose,1.0,none,0.0,none,0.0,1.3,1.1,3.2240868300088312,3.2097433053089626,3.0691407267668027,2.7100306258755387,1.963211951375183,
502_crarg_c50p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,40.01031948150081,36.82004146068118,32.07508706163135,25.626188410325227,9.396055584956367,
502_crarg_c50p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,45.1514779108776,41.55024685580989,36.19407506600821,28.91446684926058,10.59366283871355,
492_crarg_c50p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,192.12861655819444,192.12861655819444,192.12861655819435,192.12861609597581,39.89628880647098,
492_crarg_c50p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,180.42040532034574,180.42040532034574,180.42040532034565,180.42040488870265,38.25817549098189,
494_crarg_c50p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,2.6404903068964654,2.611479540545128,1.989633869220234,1.6099719217302058,1.236362086169606,
494_crarg_c50p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,50.0,1.3,1.1,2.7560119394936873,2.7248777689140353,2.057516935671015,1.6500661399007652,1.2491104322952336,
493_crarg_c75p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,7.18454991090644,7.182228692436425,7.123219080046043,6.32087128617775,2.928550601662756,
493_crarg_c75p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,6.417709166858387,6.41563570293544,6.362924463567369,5.646215017329269,2.61597264881857,
498_crarg_c75p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,7.75500484535034,7.63206832265095,7.628813398996094,7.596586896532025,5.1404566333905874,
498_crarg_c75p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,7.239657676614327,7.124890715400816,7.121852092795853,7.091767154023144,4.798855328832225,
495_crarg_c75p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,4.583902351914679,4.561880574656317,4.497616869537825,4.31606182816317,2.6675555367918315,
495_crarg_c75p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.3,1.1,4.401644599362977,4.3805965686451875,4.31917443983588,4.145647296999474,2.5700337281137795,
493_crarg_c100p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,7.419204866328155,7.416807834421453,7.355870906024128,6.527317589299197,3.0242001431872048,
493_crarg_c100p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,7.619070006757077,7.616608401472233,7.554029899882106,6.703156276746673,3.10566873614485,
502_crarg_c100p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,41.2934844444411,38.000637996251484,33.10313184231484,26.446899100181426,9.694962473062253,
502_crarg_c100p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,36.93928158164987,33.99448371098924,29.614636086576287,23.6619564478301,8.68067259959473,
499_crarg_c100p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,3.689387071128192,3.6729734888110066,3.5120791448335185,3.1011422708610077,2.246542718351078,
499_crarg_c100p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,3.810161967267059,3.7932110738297857,3.627049730942023,3.2026605253716562,2.3200850055249225,
502_crarg_c125p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,36.092453545581265,33.21534597384631,28.93617527463056,23.120326305374462,8.483408225696873,
502_crarg_c125p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,43.55277849814098,40.07933778128979,34.913230720492734,27.89194072378623,10.22125377185217,
493_crarg_c125p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,6.814535498786307,6.812333826328675,6.756363291881466,5.995337536649321,2.7777261333998795,
493_crarg_c125p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,7.553613702493128,7.551173245141725,7.489132362638894,6.645568692427393,3.0789875800555624,
499_crarg_c125p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,3.7306227352200794,3.7140257010302857,3.551333067799154,3.1358032209096223,2.271651951705027,
499_crarg_c125p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,1.3,1.1,3.219123463047755,3.204802019693816,3.064415893818651,2.7058586301504923,1.9601896564275563,
492_crarg_c150p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,150.0,1.3,1.1,144.91628255050887,144.91628255050887,144.9162825505088,144.91628221158345,33.29074066404453,
492_crarg_c150p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,150.0,1.3,1.1,152.53828539068724,152.53828539068724,152.53828539068718,152.53828503185724,34.35714646161245,
498_crarg_c150p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,1.3,1.1,6.888281503141859,6.77908474669128,6.7761936033776395,6.747568834565624,4.565943291024162,
498_crarg_c150p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,1.3,1.1,7.902373742562362,7.777101048559592,7.773784271363818,7.740945366428847,5.238141088827542,
