ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
399_cb0_s8,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,53.70269396620412,25.08612719320552,Acetate,5.0,20.26861246869162,none,0.0,Sucrose,0.2576401567969392,none,0.0,none,0.0,1.4,1.5,5.08182705959377,5.081827059593769,5.081826795609915,4.415420038973739,2.7700340271960915,0.0
400_cb0_s9,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,53.53394486277239,24.825280336391522,Acetate,5.0,19.6909725004975,NaCl,141.06162873243315,none,0.0,none,0.0,none,0.0,1.4,1.5,4.427015383707166,4.382054127460144,4.259003439787969,3.9855776000793512,2.9511149309727958,0.0
401_cb0_s10,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.215051961179952,25.21409312390529,Acetate,5.0,19.888002679250206,none,0.0,none,0.0,none,0.0,Arginine,24.360484631890106,1.4,1.5,1.606800544419302,1.5887735316436737,1.5469554268846146,1.5304498281231367,1.5229839245379717,0.0
402_cb0_s11,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.75544590104455,24.953527896693206,Acetate,5.0,19.9041992311913,none,0.0,Sucrose,0.2555841688776498,none,0.0,Arginine,25.09320808487202,1.4,1.5,2.0102158238313583,1.9913284536452098,1.951579769036115,1.937083644383878,1.9309766722715216,0.0
403_cb0_s12,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.14524625109781,25.1555549955716,Acetate,5.0,19.24414028316154,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.5953328553443786,1.5953328553443786,1.5953328553443786,1.5953328553443786,1.5558060375597753,0.0
404_cb0_s13,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.03467907976576,25.177834474281614,Acetate,5.0,20.076630958477637,none,0.0,Sucrose,0.25253120494652964,tween-80,0.051447305699391814,Arginine,25.284051602564322,1.4,1.5,2.2375671954726064,2.2375670694336978,2.237558985253978,2.237044814784436,2.10838800818187,0.0
405_cb0_s14,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.267170214465295,23.958950648405505,PBS,7.4,10.11062983127584,NaCl,138.46503916513302,Sucrose,0.20769378317929982,none,0.0,none,0.0,1.4,1.5,5.510824049478812,5.510824049478769,5.51082378244884,5.022921242039734,2.455053441043534,0.0
406_cb0_s15,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,52.728408649118045,25.01422879059158,PBS,7.4,9.584437636028762,NaCl,139.1031661472974,none,0.0,none,0.0,Arginine,25.821689077902267,1.4,1.5,5.874147072094848,5.142653407569608,4.145132018848765,3.0276780446626974,1.4045610076852726,0.0
407_cb0_s16,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,53.49645580039109,25.29628363692367,PBS,7.4,9.459121673679444,NaCl,138.23632325338133,Sucrose,0.19804690463019384,none,0.0,Arginine,25.316663413035617,1.4,1.5,7.742877295623615,7.742877295623496,7.742876088212127,6.505608293368722,2.1823838364466366,0.0
408_cb0_s17,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.7683503561457,24.75958310524401,PBS,7.4,10.139233599431858,NaCl,138.5504607959662,none,0.0,none,0.0,none,0.0,1.4,1.5,1.5115745261478892,1.4153559866498737,1.4153559866498737,1.4153559866498737,1.4153559866498737,0.0
409_cb0_s18,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.72854277548236,24.84088123612869,PBS,7.4,9.843768724373778,NaCl,139.27255960585097,none,0.0,tween-80,0.05159853811209634,none,0.0,1.4,1.5,1.6532794332194256,1.6532794332194256,1.5546564582170523,1.5243027509324978,1.036744627035728,0.0
411_cb0_s19,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,54.10968109680897,25.478351593192826,Histidine,6.0,15.155083954724512,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.188421691959046,4.188421691955164,4.1884195764216265,3.8500409133413114,2.1621029263421527,0.0
413_cb0_s20,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,53.222524533848485,25.14982384391867,Histidine,6.0,15.2797304612864,NaCl,138.83771919090256,none,0.0,none,0.0,none,0.0,1.4,1.5,5.487166768396731,4.889960557092481,3.802335219410128,2.2827247701343776,0.1707798144264245,0.0
414_cb0_s21,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.19937627886225,25.23013581249115,Histidine,6.0,30.116905404162083,none,0.0,none,0.0,none,0.0,Lysine,24.49015234014557,1.4,1.5,6.082153317346364,5.128811148355776,3.7018257809985697,2.0648181632219176,0.15621921409477316,0.0
415_cb0_s22,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.29996009576948,25.139633919108263,Histidine,6.0,29.42945356218766,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.1085853312577234,1.1085853312573344,1.1024280627625054,0.9475802891171655,0.9280992100151448,0.0
416_cb0_s23,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.52430701396915,25.526992885591437,Histidine,6.0,30.343203766980285,none,0.0,none,0.0,none,0.0,Arginine,24.64763578219456,1.4,1.5,1.2278796179788547,1.1559829725670876,1.1559829725670876,1.1096327120970282,1.0137827225632672,0.0
417_cb0_s24,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.197017255701997,24.80582653084942,Histidine,6.0,29.81662853335901,none,0.0,none,0.0,tween-80,0.05063366102477406,Arginine,24.650900162694477,1.4,1.5,1.755125377711785,1.755125377711785,1.7551252414325962,1.3492751666352432,1.1149660886756865,0.0
412_cb0_s25,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0877816324646,25.569777768012734,Histidine,6.0,29.767582821268313,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,7.438519052087591,6.038383244034999,4.9324216616091645,4.058827105241765,2.7403475071079546,0.0
388_cb0_s26,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,53.86484923369612,25.29774544881963,Histidine,6.0,14.823031573061133,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.1865299351102587,2.1865299351102587,2.1865299351102587,2.1417413935957645,1.9476587274739006,0.0
389_cb0_s27,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.97481030744328,24.968680211336384,Histidine,6.0,30.145874075107738,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.0375603175274817,2.0375603175274817,1.9131517696763698,1.823413069465978,1.745280779500605,0.0
390_cb0_s28,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,54.144891366669505,25.779394592248444,Histidine,6.0,14.540861577076987,none,0.0,Sucrose,0.30977785278667674,none,0.0,Arginine,24.813662208024013,1.4,1.5,3.4849921661922596,3.0863302291480323,2.6924709081899216,2.314207641664515,1.5862205444122894,0.0
391_cb0_s29,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,54.848957937632235,25.47889580723645,Histidine,6.0,15.062281005420186,none,0.0,Sucrose,0.30184605992040664,none,0.0,none,0.0,1.4,1.5,2.1735040729874515,2.150021136082507,2.095752875255066,2.075216138775871,2.066576793902607,0.0
392_cb0_s30,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,19.902775520447655,25.001143968071755,Histidine,6.0,15.321109548068977,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.6114537278990624,1.5883021343187633,1.1904652359851535,1.031499997622936,0.9448508412434472,0.0
397_cb0_s31,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,35.623912580808835,25.002114929497075,PBS,7.4,10.123777259604632,NaCl,144.58740725035864,none,0.0,none,0.0,none,0.0,1.4,1.5,1.3369882990584303,1.322061510453861,1.3077983809106815,1.3001640315119944,1.296090113005901,0.0
398_cb0_s32,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,54.89569334559104,24.74260866254263,Acetate,5.0,20.09741208167454,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.653498334588506,4.575826936452562,3.682646695644233,2.9822530576271475,1.9557943770933561,0.0
399_cb0_s33,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,54.76115581755918,25.263268341836152,Acetate,5.0,19.80903571752288,none,0.0,Sucrose,0.24675086557251283,none,0.0,none,0.0,1.4,1.5,5.33032348046508,5.330323480465077,5.330322878642878,4.635350814194863,2.9109600973232217,0.0
400_cb0_s34,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,54.52394872805277,25.396909233571908,Acetate,5.0,19.881049568302757,NaCl,139.31012647295927,none,0.0,none,0.0,none,0.0,1.4,1.5,4.296812785581516,4.203584350869272,3.959923366570338,3.4558316529470376,1.8808024726791401,0.0
401_cb0_s35,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.613501472098697,24.912310772050656,Acetate,5.0,20.196602258898714,none,0.0,none,0.0,none,0.0,Arginine,24.995355719216093,1.4,1.5,1.5954677807547002,1.577623222982189,1.5383530539227834,1.5236803090428492,1.5174456674621182,0.0
402_cb0_s36,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.66145611204521,24.707546173291114,Acetate,5.0,19.808496571391323,none,0.0,Sucrose,0.25179737898773563,none,0.0,Arginine,26.17453789335038,1.4,1.5,1.9986292935476164,2.0181599312882836,2.063169225023233,2.0799834774805204,2.0870922890116583,0.0
403_cb0_s37,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.513638317579247,23.786803964732396,Acetate,5.0,19.04522805192173,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.5964785046989838,1.5964785046989838,1.5964785046989838,1.5964785046989838,1.5964785046989838,0.0
404_cb0_s38,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.097462889481083,24.454895796600283,Acetate,5.0,19.60578415971163,none,0.0,Sucrose,0.24515128140182663,tween-80,0.05011053531747394,Arginine,24.686842361908496,1.4,1.5,2.078611171636208,2.078611026646935,2.078603755607325,2.078243017691921,2.0109893102985446,0.0
405_cb0_s39,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,54.408147465660846,25.398921889947886,PBS,7.4,9.62813264566799,NaCl,140.1273761337261,Sucrose,0.20223334569284682,none,0.0,none,0.0,1.4,1.5,5.774336965738298,5.774336965737187,5.77433584685326,5.306853053634285,2.2268111549827094,0.0
406_cb0_s40,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.92925181335987,24.997219853175963,PBS,7.4,10.235702537959686,NaCl,136.1544719108847,none,0.0,none,0.0,Arginine,25.259951069764377,1.4,1.5,6.315954802624628,5.501066054444416,4.393811958288892,3.165388032677412,1.4370873322094897,0.0
407_cb0_s41,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,56.49113022928138,24.694571180097466,PBS,7.4,10.100896651276603,NaCl,135.6235039416005,Sucrose,0.19528216134196888,none,0.0,Arginine,25.717543699611117,1.4,1.5,8.089454768288263,8.08945476828812,8.089453322490009,6.694328804458096,2.191584650254363,0.0
408_cb0_s42,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,19.764043072897756,25.349344406758522,PBS,7.4,10.005042173508016,NaCl,135.67926896175996,none,0.0,none,0.0,none,0.0,1.4,1.5,1.486041375370484,1.486041375370484,1.486041375370484,1.3871997179629294,1.3871997179629294,0.0
387_cb1_s1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.29493585128435,25.1047671151314,Histidine,6.0,14.672512448352268,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.959419812521932,3.9594198125219267,3.9594192718565475,3.3674051372758145,1.9202633947829006,1.0
393_cb1_s2,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.75712268384605,25.49881603846012,PBS,7.4,9.942641152852346,NaCl,142.1266416849611,none,0.0,none,0.0,none,0.0,1.4,1.5,2.9850952840696556,2.6439311108701777,2.6098146149941805,2.6064029575509586,2.606026410704669,1.0
394_cb1_s3,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.43025876386785,25.464704992395408,PBS,7.4,9.97357268221969,NaCl,138.53355235224,Sucrose,0.1945657039389701,none,0.0,none,0.0,1.4,1.5,3.360328221238855,3.360328221238855,3.3603279878463423,2.7229001131501445,2.092767682764869,1.0
395_cb1_s4,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.90462720476486,25.18198531542637,PBS,7.4,10.418639586441989,NaCl,135.766726425223,none,0.0,none,0.0,Arginine,25.57969052165026,1.4,1.5,2.176809597422345,2.1629083348474576,2.1308258993114078,2.1188860376891694,2.113945021469375,1.0
396_cb1_s5,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,72.11278341876637,25.30280311631566,PBS,7.4,10.101721674646688,NaCl,138.795133904127,none,0.0,none,0.0,Proline,24.25797166753783,1.4,1.5,2.9743680001932913,2.9743680001932864,2.9743675750264496,2.6905491235960763,2.2609217184612045,1.0
387_cb1_s6,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.62148330121383,24.603738276442392,Histidine,6.0,14.872920425481546,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.915359226863519,3.915359226863511,3.9153587069488665,3.341524970111611,1.8559321907896704,1.0
393_cb1_s7,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.11796502865255,25.365977751254924,PBS,7.4,9.960615638400622,NaCl,138.69917298127626,none,0.0,none,0.0,none,0.0,1.4,1.5,2.800271528493082,2.4883103712082253,2.4571141836479207,2.453994557708694,2.453650242569039,1.0
394_cb1_s8,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.40829431651498,24.43625195052348,PBS,7.4,10.225581798650714,NaCl,140.43258226366672,Sucrose,0.1986537896404873,none,0.0,none,0.0,1.4,1.5,3.3945113646010747,3.3945113646010747,3.394511121495085,2.7000111406448726,1.9925480680850214,1.0
395_cb1_s9,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.45082404890148,24.70223253240807,PBS,7.4,10.180106615466318,NaCl,144.7584207524244,none,0.0,none,0.0,Arginine,24.799102486529183,1.4,1.5,2.248625656478995,2.247279441462286,2.2443452566424806,2.243254252932963,2.2427986751910662,1.0
396_cb1_s10,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.09619909915045,24.169458292216415,PBS,7.4,10.1006504129499,NaCl,134.22247117305753,none,0.0,none,0.0,Proline,24.841324753878734,1.4,1.5,2.9490742077607384,2.9490742077607353,2.949073833819221,2.66202095323585,2.235429318183164,1.0
387_cb1_s11,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.038238731792,24.976314648727783,Histidine,6.0,14.525346970996162,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.051247871837771,4.051247871837768,4.051247287736977,3.3360805338274986,1.7976980231429367,1.0
393_cb1_s12,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,67.6579485381638,25.202106432638665,PBS,7.4,10.143174548938191,NaCl,140.63569654082167,none,0.0,none,0.0,none,0.0,1.4,1.5,2.867068226281631,2.5231989562993777,2.488811950122215,2.4853732415865886,2.4849937090936733,1.0
394_cb1_s13,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.38724107171565,25.597740325412737,PBS,7.4,9.880674188277654,NaCl,145.8742301495708,Sucrose,0.1978974762640585,none,0.0,none,0.0,1.4,1.5,3.357042340648299,3.357042340648299,3.357042108338219,2.7464906355032834,2.1340354564118735,1.0
395_cb1_s14,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.47103031951201,25.067669173946143,PBS,7.4,10.198889475101783,NaCl,141.80881732392075,none,0.0,none,0.0,Arginine,23.814170319570554,1.4,1.5,2.2519118565571987,2.2413298841992124,2.217692787257316,2.208721507414797,2.2049373951209175,1.0
396_cb1_s15,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.06641179626781,25.09895833367104,PBS,7.4,9.878505542475938,NaCl,138.86778642046795,none,0.0,none,0.0,Proline,24.656860432122457,1.4,1.5,3.0670475367177032,3.067047536717701,3.067047266390895,2.7841849890377404,2.3357701911434843,1.0
387_cb1_s16,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.45407629402082,24.733637250891547,Histidine,6.0,15.251899159329355,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.770658416643485,3.7706584166434824,3.7706579887683764,3.1949808656465253,1.8072075103299095,1.0
393_cb1_s17,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.682227331863,25.535964932605896,PBS,7.4,9.824143443517602,NaCl,140.97606633561077,none,0.0,none,0.0,none,0.0,1.4,1.5,2.8234324709544403,2.4956389346751897,2.4628595055699205,2.4595815551116424,2.459219765592062,1.0
394_cb1_s18,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.22663683406772,24.6658274025766,PBS,7.4,9.987784865729525,NaCl,137.03636622580336,Sucrose,0.19000775593002825,none,0.0,none,0.0,1.4,1.5,3.3772698351467665,3.3772698351467665,3.3772695938788013,2.7836541520442957,2.152328716176424,1.0
395_cb1_s19,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,66.89431313592848,25.684850553827093,PBS,7.4,9.782789083576382,NaCl,143.5151301064877,none,0.0,none,0.0,Arginine,25.472934821842074,1.4,1.5,2.263695196302929,2.2698226563621695,2.2834661059927113,2.288684004145981,2.290904243112352,1.0
396_cb1_s20,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.32404137287031,24.10942079276718,PBS,7.4,9.553906396175108,NaCl,140.6347158957849,none,0.0,none,0.0,Proline,24.719221126834686,1.4,1.5,2.8119189061078687,2.811918906107863,2.811918489942944,2.580074942767456,2.2321385795393858,1.0
387_cb1_s21,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.70020024635944,24.321532215150214,Histidine,6.0,15.066945916424308,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.8746249512282827,3.8746249512282747,3.8746242191566083,3.239541232764621,1.8120717281116185,1.0
393_cb1_s22,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.1398417361729,25.240372289883993,PBS,7.4,10.299342081489195,NaCl,138.61409665496942,none,0.0,none,0.0,none,0.0,1.4,1.5,2.979024755146563,2.6190833195201333,2.5830890930777763,2.579489662145554,2.5790923906174124,1.0
394_cb1_s23,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.38003673380142,24.333435822611097,PBS,7.4,9.689697550188214,NaCl,141.85374513732373,Sucrose,0.20475438729234804,none,0.0,none,0.0,1.4,1.5,3.3393969505996908,3.3393969505996908,3.339396819076602,2.7661106730638134,2.169519869948058,1.0
395_cb1_s24,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.19011106538457,25.208840376119703,PBS,7.4,10.02148887486818,NaCl,141.08464014577237,none,0.0,none,0.0,Arginine,25.161592741229104,1.4,1.5,2.3744773332675067,2.3589567276983296,2.324905203212264,2.3124458688509697,2.307333783608549,1.0
396_cb1_s25,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.35436237515154,25.37828233745657,PBS,7.4,9.721100986228148,NaCl,142.95089634642846,none,0.0,none,0.0,Proline,24.40273853011698,1.4,1.5,3.00130701746168,3.0013070174616785,3.001306784079196,2.761030875011781,2.4002302233049035,1.0
387_cb1_s26,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.58897948342587,24.711039611583644,Histidine,6.0,15.26434401624401,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.973782120375474,3.9737821203754686,3.973781466432695,3.2725861017420472,1.7290816561138271,1.0
393_cb1_s27,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.19938347233958,25.838688543902744,PBS,7.4,9.838965649651424,NaCl,143.0151748050415,none,0.0,none,0.0,none,0.0,1.4,1.5,2.93756037550424,2.5955006986560036,2.5612946522089133,2.5578740396879622,2.5574965044639315,1.0
394_cb1_s28,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.57819847699291,24.89296615113607,PBS,7.4,10.075881079521023,NaCl,141.93332352114024,Sucrose,0.20106246797269015,none,0.0,none,0.0,1.4,1.5,3.169343876543121,3.169343876543121,3.1693436021427326,2.6118131183055358,2.0212466291181785,1.0
395_cb1_s29,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.69016518173261,24.911041062097798,PBS,7.4,9.817437816140696,NaCl,138.8311949304296,none,0.0,none,0.0,Arginine,25.172026960781736,1.4,1.5,2.2942274256526853,2.2842557593804917,2.259090966509806,2.2496308330242614,2.2456524561663618,1.0
396_cb1_s30,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,72.90509105508796,25.59006408687076,PBS,7.4,10.228858613711989,NaCl,136.11396805872377,none,0.0,none,0.0,Proline,25.381930175816713,1.4,1.5,2.9202013219185354,2.9202013219185345,2.9202011379800785,2.660696174987353,2.2520729973982485,1.0
387_cb1_s31,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.77013667812112,25.371229456796314,Histidine,6.0,14.80872373737721,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.933722946183099,3.933722946183097,3.933722586185212,3.3073490281153037,1.788268040043788,1.0
393_cb1_s32,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,72.7232731039877,24.089456965352753,PBS,7.4,9.880466463349029,NaCl,141.03659329183688,none,0.0,none,0.0,none,0.0,1.4,1.5,2.8834214378006866,2.5424007126901595,2.5082985616560864,2.5048883387003595,2.5045119501793858,1.0
394_cb1_s33,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.95045376110886,25.4196745571158,PBS,7.4,10.174564870201126,NaCl,137.29476117456284,Sucrose,0.1996824463023772,none,0.0,none,0.0,1.4,1.5,3.449424826831774,3.449424826831774,3.4494246299291285,2.7871138805536337,2.094654177302773,1.0
395_cb1_s34,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.50173181194793,25.859520306420908,PBS,7.4,9.820733468281587,NaCl,140.61404654416123,none,0.0,none,0.0,Arginine,25.39592965519403,1.4,1.5,2.229495117009959,2.2193922363712373,2.195816082171315,2.186609487889807,2.1825164089588167,1.0
396_cb1_s35,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.16502402884358,24.85040911378628,PBS,7.4,10.161783853878543,NaCl,138.36352518281876,none,0.0,none,0.0,Proline,24.625321155288614,1.4,1.5,2.840525565286668,2.8405255652866677,2.8405254713497436,2.6589504344537107,2.3656209042668133,1.0
387_cb1_s36,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.29325811710689,24.507732974759016,Histidine,6.0,14.998213587236181,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.9138145434481864,3.9138145434481753,3.913813590701256,3.260421129193689,1.763882303441626,1.0
393_cb1_s37,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,69.3564805188178,24.460078776109256,PBS,7.4,9.877282478927441,NaCl,140.54947463386682,none,0.0,none,0.0,none,0.0,1.4,1.5,2.8850817498853765,2.5504207194080495,2.516954539301675,2.513607913585156,2.5132385443327503,1.0
394_cb1_s38,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.80778337462223,25.210890037125434,PBS,7.4,10.262038381616179,NaCl,139.39531054301935,Sucrose,0.2037499099700277,none,0.0,none,0.0,1.4,1.5,3.4455065847850954,3.4455065847850954,3.4455063425591796,2.7220917294694216,1.9679578726651012,1.0
395_cb1_s39,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.68495634910686,25.343176777507264,PBS,7.4,9.832221465194852,NaCl,140.18994783896744,none,0.0,none,0.0,Arginine,23.990036333921932,1.4,1.5,2.3602740068689365,2.355758073742034,2.3447140769486143,2.3404936207519924,2.33869854955339,1.0
396_cb1_s40,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,66.02749098204367,24.991694828837048,PBS,7.4,9.97883624850046,NaCl,138.7298181147433,none,0.0,none,0.0,Proline,25.863113272817817,1.4,1.5,3.0150167281526055,3.0150167281526015,3.0150163366316787,2.7282604907507015,2.2816765961202568,1.0
387_cb1_s41,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,68.97384354122674,25.548034953738703,Histidine,6.0,15.127596392499033,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.835117823841996,3.835117823841995,3.8351174968642017,3.2203706674398767,1.8065210887706789,1.0
393_cb1_s42,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,65.92004161425629,25.261611592868515,PBS,7.4,9.755935862011205,NaCl,134.35145136525725,none,0.0,none,0.0,none,0.0,1.4,1.5,2.8312872911145712,2.5210850643117997,2.490064770204733,2.486962733651332,2.4866203598636063,1.0
