ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,Charge,ProtPi PI,Unnamed: 29,_conc_bin
393_crlys_c100p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,100.0,1.4,1.5,2.6260410654126622,2.5373640456340807,2.528496343656219,2.527609573458433,2.52751170030327,-16.95,5.601,,
397_crlys_c100p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,100.0,1.4,1.5,0.5648228786674341,0.5568523073294724,0.5493027232411961,0.5453089433941838,0.5432111260500865,-16.95,5.601,,
397_crlys_c100p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,100.0,1.4,1.5,0.6836286854932291,0.6739815705972176,0.6648439941264036,0.6600101558204842,0.6574710800012935,-16.95,5.601,,
421_crlys_c125p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,3.9028757544098927,3.902875754409826,3.9028754824721594,3.715519808676298,3.0118460786158394,-3.005,5.601,,
421_crlys_c125p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,4.68365636237937,4.6836563623792475,4.6836558653883245,4.341246258859578,3.0552182451195486,-3.005,5.601,,
393_crlys_c125p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,2.6039048277969012,2.535150421872504,2.5282749812800613,2.5275874372208174,2.5275115527283525,-16.95,5.601,,
393_crlys_c125p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,2.892268498738945,2.5639867889667185,2.531158617989483,2.5278758008917595,2.5275134751528254,-16.95,5.601,,
392_crlys_c125p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,1.046261955015557,1.0440958682176023,0.9900926940674091,0.9694609110055254,0.9591117755207623,-5.783,5.601,,
392_crlys_c125p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,125.0,1.4,1.5,0.9368008765209649,0.9356532298749347,0.9070410054031485,0.8961097737207661,0.8906265444062182,-5.783,5.601,,
393_crlys_c150p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,2.839591239643745,2.5587190630571968,2.530631845398531,2.5278231236326643,2.527513123971098,-16.95,5.601,,
393_crlys_c150p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,2.6632696393518964,2.5410869030280057,2.5288686293956117,2.5276468020323724,2.5275119484937627,-16.95,5.601,,
421_crlys_c150p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,3.4008767468691357,3.4008767468691046,3.4008766196283102,3.3132121004957598,2.9839601599371246,-3.005,5.601,,
421_crlys_c150p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,4.462843863624217,4.46284386362411,4.46284343028048,4.164284613562717,3.042952166320518,-3.005,5.601,,
392_crlys_c150p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,1.0278823234416743,1.0261665633472863,0.9833905807483074,0.9670481192702745,0.9588505559533574,-5.783,5.601,,
392_crlys_c150p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,20.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,1.0425537206564146,1.040478490791489,0.988740490309197,0.9689741114101067,0.9590590724308643,-5.783,5.601,,
421_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,3.019320502731182,3.0193205027311714,3.0193204592165204,2.9893403653623065,2.8767406023418216,-3.005,5.601,,
421_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,4.243408765215716,4.243408765215625,4.243408395122264,3.9884268325532055,3.0307626017644997,-3.005,5.601,,
393_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,2.757791403948745,2.550539079487694,2.5298138470415807,2.527741323796969,2.52751257863886,-16.95,5.601,,
393_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,2.6171909935827053,2.536479038451085,2.5284078429379195,2.527600723386603,2.527511641302791,-16.95,5.601,,
389_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,1.0048913817515346,1.0048913817515346,1.0048913817515346,0.9264608348831221,0.8039131054012276,-5.783,5.601,,
389_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,1.2245069637100605,1.2245069637100605,1.2245069637100605,1.1289356884936657,0.9796055709680485,-5.783,5.601,,
421_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,5.11110988681283,5.111109886812677,5.111109266611973,4.683812369918188,3.07896318095055,-3.005,5.601,,
421_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,4.172169093165565,4.172169093165479,4.1721687436063375,3.9313345499719445,3.026805255890011,-3.005,5.601,,
393_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,2.6810655308416664,2.5428664921769832,2.5290465883105093,2.527664597923862,2.5275120671330393,-16.95,5.601,,
393_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,2.699046596054381,2.5446645986982555,2.5292263989626367,2.527682578989075,2.5275121870068076,-16.95,5.601,,
389_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,1.1571534883694217,1.1571534883694217,1.1571534883694217,1.066839069764979,0.9257227906955373,-5.783,5.601,,
389_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,1.0759382000654176,1.0759382000654176,1.0759382000654176,0.9919625356700681,0.8607505600523342,-5.783,5.601,,
421_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,4.223998534940118,4.223998534940028,4.223998170441498,3.9728712534780843,3.029684368351943,-3.005,5.601,,
421_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,110.0,25.0,Histidine,5.8,20.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,3.4043835501156448,3.404383550115613,3.404383421864013,3.3160224924605854,2.984154961975944,-3.005,5.601,,
393_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,2.6489811421046503,2.53965805330328,2.5287257444231392,2.5276325135351247,2.5275118532371144,-16.95,5.601,,
393_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,2.7268885649590526,2.5474487955887235,2.5295048186516835,2.5277104209579795,2.5275123726199333,-16.95,5.601,,
397_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,0.6772933269951741,0.6677356143326192,0.6586827180748719,0.6538936761609697,0.6513781305942533,-16.95,5.601,,
397_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,0.7188940293344095,0.7087492629631125,0.6991403198235845,0.6940571254365814,0.6913870700612329,-16.95,5.601,,
393_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,2.6556567482354305,2.540325613916359,2.528792500484447,2.5276391891412557,2.5275118977411553,-16.95,5.601,,
393_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,2.671458463229242,2.5419057854157403,2.528950517634385,2.5276549908562496,2.527512003085922,-16.95,5.601,,
387_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,Histidine,5.9,18.8,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,3.0276741310642916,3.027674131064289,3.0276738161054473,2.639661984794723,1.709664897957213,-4.421,5.601,,
387_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,70.0,25.0,Histidine,5.9,18.8,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,2.152366729171661,2.15236672917166,2.152366602670095,1.996523688174305,1.6229952419004912,-4.421,5.601,,
388_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,5.9,17.5,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,1.3013275101914872,1.3013275101914872,1.3013275101914872,1.1994844876547623,1.04106200815319,-4.421,5.601,,
388_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90,5.6,0.5,55.0,25.0,Histidine,5.9,17.5,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,1.150487032459307,1.150487032459307,1.150487032459307,1.0604489168755353,0.9203896259674458,-4.421,5.601,,
172_crsuc_c0p050_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,6.911219859522237,6.911219477378081,6.326472160900508,5.179467475006149,3.380244415994644,17.436,8.273,,
172_crsuc_c0p050_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,4.485575047060848,4.485574804759496,4.114811407577485,3.3875445318821478,2.246733732329039,17.436,8.273,,
218_crsuc_c0p050_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,28.440203833214813,28.440203833214813,25.80208537809761,14.177205681564859,8.19318089312825,5.541,8.273,,
218_crsuc_c0p050_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,22.27217741659101,22.27217741659101,20.2062062082647,11.102495680517846,6.416268305533761,5.541,8.273,,
173_crsuc_c0p050_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,100.0,27.5,Histidine,6.2,11.5,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,4.75377608594192,4.324251939225927,3.829477399714965,3.2870728236629656,2.0945802927165755,19.34,8.273,,
173_crsuc_c0p050_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,100.0,27.5,Histidine,6.2,11.5,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.0,1.0,5.607266089119542,5.09315534534393,4.500944387114824,3.8517235641333105,2.42439234953437,19.34,8.273,,
218_crsuc_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.0,1.0,16.095320846916326,16.095320846916326,14.602315971976129,8.023383921426616,4.636811888025668,5.541,8.273,,
218_crsuc_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.0,1.0,16.666331257826343,16.666331257826343,15.12035935381983,8.30802787437648,4.801311116508041,5.541,8.273,,
172_crsuc_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.0,1.0,4.335650531037135,4.3356502973792015,3.978112841345883,3.2767891654659738,2.1766735818143275,17.436,8.273,,
172_crsuc_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.0,1.0,4.937384533834555,4.937384265485569,4.52676343977236,3.721314662245689,2.457865583789102,17.436,8.273,,
179_crsuc_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.15,tween-80,0.05,none,0.0,1.0,1.0,1.9156898098107096,1.789893242480627,1.7151655439549727,1.6707746031563595,1.6267315198046068,43.844,8.273,,
179_crsuc_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.15,tween-80,0.05,none,0.0,1.0,1.0,2.093034162003549,1.8952421738717373,1.777746598486754,1.707950000519493,1.6387003444717239,43.844,8.273,,
171_crsuc_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.2,none,0.0,none,0.0,1.0,1.0,3.794509060686563,3.794509060686563,3.7945086640521217,2.9600836853922847,1.7829480951722518,37.818,8.273,,
171_crsuc_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.2,none,0.0,none,0.0,1.0,1.0,3.8297153202761867,3.8297153202761867,3.829714917029194,2.9813786953564128,1.7846183100097568,37.818,8.273,,
172_crsuc_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.2,none,0.0,none,0.0,1.0,1.0,4.14559064343407,4.145590420733432,3.804819541340371,3.1363841599953206,2.08785805860681,17.436,8.273,,
172_crsuc_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.2,none,0.0,none,0.0,1.0,1.0,3.8599654311516787,3.85996522491785,3.544391440359046,2.9253811440574182,1.9543845887966047,17.436,8.273,,
176_crsuc_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,80.0,27.5,Histidine,6.2,11.8,none,0.0,Sucrose,0.2,tween-80,0.1,none,0.0,1.0,1.0,2.8447996237658386,2.729509320009373,2.4546220827740717,2.349509870018833,2.3041392234267155,19.34,8.273,,
176_crsuc_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,80.0,27.5,Histidine,6.2,11.8,none,0.0,Sucrose,0.2,tween-80,0.1,none,0.0,1.0,1.0,2.6777532112105895,2.597813210221747,2.4072118734187145,2.33432915806615,2.302870055129795,19.34,8.273,,
218_crsuc_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,12.533867017683319,12.533867017683319,11.371223244549801,6.248028732042742,3.6108123685935354,5.541,8.273,,
218_crsuc_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,11.828457967015028,11.828457967015028,10.731248065097349,5.896388172094221,3.407594979939473,5.541,8.273,,
172_crsuc_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,2.948408033840858,2.9484078801599596,2.713249259246446,2.25197644530511,1.5284112379919,17.436,8.273,,
172_crsuc_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,2.6203554899016996,2.620355355133623,2.4141366551542665,2.009630625746201,1.3751113560601402,17.436,8.273,,
221_crsuc_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,4.475418347037209,3.2597012822455627,2.496236829251507,2.0167848662921255,1.5014990127253016,5.541,8.273,,
221_crsuc_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,4.554497751213336,3.3093627646230868,2.527423998629204,2.03637025696571,1.5086155162020498,5.541,8.273,,
171_crsuc_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.0,1.0,2.267694848036301,2.267694848036301,2.267694738172952,2.036568258001002,1.710514732985904,37.818,8.273,,
171_crsuc_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.0,1.0,2.313284472822829,2.313284472822829,2.313284354396692,2.064143795005112,1.712677543481603,37.818,8.273,,
172_crsuc_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.0,1.0,3.0059565770716583,3.0059564200729825,2.765721020083236,2.294489905820375,1.5553038350639794,17.436,8.273,,
172_crsuc_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.0,1.0,2.5013451929672743,2.501345065060356,2.305625136229903,1.9217128562322063,1.319497507590504,17.436,8.273,,
179_crsuc_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.6,tween-80,0.05,none,0.0,1.0,1.0,1.6708228050849259,1.644433423987209,1.6287571797398255,1.6194449267993538,1.6102056467779986,43.844,8.273,,
179_crsuc_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.6,tween-80,0.05,none,0.0,1.0,1.0,1.3197664303786198,1.3080287676279634,1.3010561725719683,1.2969142003120155,1.2928046854830024,43.844,8.273,,
171_crsuc_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,2.147718528573801,2.147718528573801,2.1477184412447854,1.963998864143372,1.704822954556407,37.818,8.273,,
171_crsuc_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,2.163547915913001,2.163547915913001,2.1635478256108596,1.9735734956163973,1.705573914127538,37.818,8.273,,
218_crsuc_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,9.144823873493005,9.144823873493005,8.296548355816054,4.558618838898097,2.634481689045496,5.541,8.273,,
218_crsuc_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,7.770339127040542,7.770339127040542,7.049561063220041,3.8734495950028647,2.2385139868246506,5.541,8.273,,
177_crsuc_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,0.948255684470481,0.948255684470481,0.948255684470481,0.8451844144193419,0.7695988163818398,43.844,8.273,,
177_crsuc_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.0,1.0,0.9416341666709351,0.9416341666709351,0.9416341666709351,0.8392826268153988,0.7642248309213387,43.844,8.273,,
218_crsuc_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.0,1.0,11.88810309281923,11.88810309281923,10.785360498236455,5.926120772513961,3.4247778140700955,5.541,8.273,,
218_crsuc_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.0,1.0,9.882625715509809,9.882625715509809,8.965911565428584,4.926406936615374,2.847030937650639,5.541,8.273,,
171_crsuc_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.0,1.0,2.251079904937235,2.251079904937235,2.251079798194558,2.0265184718842084,1.7097265059827567,37.818,8.273,,
171_crsuc_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.0,1.0,2.204204463550523,2.204204463550523,2.20420436561214,1.9981651903076236,1.707502695256162,37.818,8.273,,
176_crsuc_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,80.0,27.5,Histidine,6.2,11.8,none,0.0,Sucrose,0.8,tween-80,0.1,none,0.0,1.0,1.0,1.3913789324092691,1.3767166879115855,1.3417574263751555,1.3283895982673783,1.3226195075340168,19.34,8.273,,
176_crsuc_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,80.0,27.5,Histidine,6.2,11.8,none,0.0,Sucrose,0.8,tween-80,0.1,none,0.0,1.0,1.0,1.5569356961797247,1.5405288272004527,1.5014098489477758,1.4864514157872608,1.4799947561212914,19.34,8.273,,
172_crsuc_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.0,1.0,2.225728781705303,2.225728669688168,2.0543228859464877,1.7181037506019943,1.1907011788147341,17.436,8.273,,
172_crsuc_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.0,1.0,2.285234362917972,2.2852342474702336,2.1085790399784505,1.7620629550457438,1.2185083052727284,17.436,8.273,,
171_crsuc_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.0,1.0,1.9168533408507265,1.9168533408507265,1.9168532968835434,1.8243567513418704,1.693870514095732,37.818,8.273,,
171_crsuc_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.0,1.0,1.8240181422436879,1.8240181422436879,1.8240181157131066,1.7682040528614742,1.6894663334766158,37.818,8.273,,
179_crsuc_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.9,tween-80,0.05,none,0.0,1.0,1.0,1.1891629460252418,1.1785868370299424,1.1723042468023297,1.1685721622291623,1.164869323114364,43.844,8.273,,
179_crsuc_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,Sucrose,0.9,tween-80,0.05,none,0.0,1.0,1.0,1.5447494332701954,1.5310108296319809,1.5228496035140529,1.5180015416495398,1.5131914702937226,43.844,8.273,,
171_crsuc_c1p000_d0,Bevacizumab,mAb_IgG1,3.0,149,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,Sucrose,1.0,none,0.0,none,0.0,1.0,1.0,2.1856754628029385,2.1856754628029385,2.185675368344731,1.9869576590292528,1.7066236637335441,37.818,8.273,,
